source_file,scenario_id,messages,devices,attack_messages,normal_messages,alert_messages,unknown_messages,attack_alert_rate,unknown_rate_on_attack,exact_attack_class_rate,normal_alert_rate,mean_latency_ms,p95_latency_ms,maximum_latency_ms
constant_matched_01.csv,constant_01,360,3,30,330,36,7,1.0,0.0333333333333333,0.9666666666666668,0.0181818181818181,30.6735547166732,41.85532809897268,50.34591399999045
gradual_extended_01.csv,gradual_run_01,1788,3,300,1488,312,312,0.9333333333333332,0.9333333333333332,0.0,0.021505376344086,30.592633969810585,40.90113199890766,107.9925430003641
normal_matched_01.csv,normal_01,360,3,0,360,5,5,,,,0.0138888888888888,30.88401755831506,41.29332819939009,51.087064000967075
replay_matched_01.csv,replay_01,360,3,30,330,36,8,1.0,0.0666666666666666,0.9333333333333332,0.0181818181818181,30.64345914445867,40.841956149597536,50.225562999912654
topic_spoof_matched_01.csv,topic_spoof_01,360,3,30,330,32,2,1.0,0.0,1.0,0.006060606060606,30.74402297227405,40.88766414924976,50.12144099964644
