pipeline,pipeline_mode,benchmark_mode,platform_label,configured_message_rate,runs,achieved_message_rate_mean,achieved_message_rate_std,achieved_message_rate_min,achieved_message_rate_max,deadline_misses_mean,deadline_misses_std,deadline_misses_min,deadline_misses_max,deadline_miss_rate_mean,deadline_miss_rate_std,deadline_miss_rate_min,deadline_miss_rate_max,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_min,elapsed_seconds_max,total_latency_mean_ms_mean,total_latency_mean_ms_std,total_latency_mean_ms_min,total_latency_mean_ms_max,total_latency_p95_ms_mean,total_latency_p95_ms_std,total_latency_p95_ms_min,total_latency_p95_ms_max,model_inference_mean_ms_mean,model_inference_mean_ms_std,model_inference_mean_ms_min,model_inference_mean_ms_max,process_cpu_seconds_mean,process_cpu_seconds_std,process_cpu_seconds_min,process_cpu_seconds_max,cpu_time_per_message_ms_mean,cpu_time_per_message_ms_std,cpu_time_per_message_ms_min,cpu_time_per_message_ms_max,cpu_percent_single_core_equivalent_mean,cpu_percent_single_core_equivalent_std,cpu_percent_single_core_equivalent_min,cpu_percent_single_core_equivalent_max,cpu_percent_total_machine_capacity_mean,cpu_percent_total_machine_capacity_std,cpu_percent_total_machine_capacity_min,cpu_percent_total_machine_capacity_max,process_peak_memory_before_mb_mean,process_peak_memory_before_mb_std,process_peak_memory_before_mb_min,process_peak_memory_before_mb_max,process_peak_memory_after_mb_mean,process_peak_memory_after_mb_std,process_peak_memory_after_mb_min,process_peak_memory_after_mb_max,temperature_before_c_mean,temperature_before_c_std,temperature_before_c_min,temperature_before_c_max,temperature_after_c_mean,temperature_after_c_std,temperature_after_c_min,temperature_after_c_max
logistic_regression,comparison,fixed_incoming_message_rate,macbook_normal_mqtt_load,6.0,5,5.999028819858219,0.0004945070858035278,5.998483595682654,5.999738061594854,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.003237899951635,0.001648838989166745,20.000873166136444,20.0050559588708,4.475762633762011,0.11380940400885793,4.371705554270496,4.661308667467286,5.870672324672341,0.09734857187417321,5.750611051917076,5.980165535584092,1.223784580361098,0.02225014780246591,1.199744117911905,1.2545957773302991,0.5429298,0.013739555877101736,0.5306710000000001,0.5654490000000001,4.524415,0.11449629897584734,4.4222583333333345,4.7120750000000005,2.7142065623579965,0.06853390070220018,2.653239164070503,2.826530458912634,0.2261838801964997,0.005711158391850018,0.22110326367254193,0.23554420490938618,151.9125,0.7608749332594018,151.140625,152.9375,152.346875,0.7800302978891291,151.46875,153.375,,,,,,,,
open_set,open_set,fixed_incoming_message_rate,macbook_normal_mqtt_load,6.0,5,5.998575806333068,0.00020507239126510426,5.998481172303848,5.998942636197821,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.00474845804274,0.0006838679077174656,20.003525167237967,20.0050640408881,22.746765468424805,1.0185705585275846,21.29009369527921,23.99779997843628,26.875220304355025,0.24772162845960327,26.71433377545327,27.312014414928854,19.622900541871786,0.7889239127496563,18.445244765219588,20.554435020312667,2.7276548,0.12131068034884655,2.553632,2.876011,22.730456666666665,1.0109223362403874,21.280266666666666,23.966758333333335,13.63503958824666,0.6064815081208998,12.76493866191453,14.376414862365635,1.1362532990205547,0.05054012567674163,1.0637448884928775,1.198034571863803,166.421875,0.8627066102172259,165.921875,167.953125,167.021875,0.6008620109892097,166.703125,168.09375,,,,,,,,
random_forest,comparison,fixed_incoming_message_rate,macbook_normal_mqtt_load,6.0,5,5.998485944614345,1.974238423171853e-06,5.99848420795054,5.998489130533041,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.005048125144093,6.5841154707935265e-06,20.00503750005737,20.005053916946054,21.92010192278152,0.5367258418798068,21.39245099776114,22.660395386628807,25.673693343997,0.23768599191890988,25.471378839574754,26.031333510763943,18.568293217880033,0.42351632796212213,18.0665944237262,19.194328195104998,2.6287558,0.06468697067570879,2.563433,2.717105,21.906298333333336,0.5390580889642393,21.361941666666667,22.64254166666667,13.140462289519116,0.32335442286565136,12.813928975570535,13.582094049638732,1.095038524126593,0.026946201905471062,1.067827414630878,1.1318411708032277,175.3375,0.6227106508543938,174.515625,175.90625,175.8875,0.6675368669594228,175.046875,176.515625,,,,,,,,
