receive_timestamp,scenario_id,device_id,sequence_number,true_attack_type,true_drift_type,known_prediction,decision,raw_decision,drift_aware_decision,confidence,anomaly_score,drift_detected,drift_features,adaptation_allowed,adaptation_updated,adaptation_reason,adaptation_features,adaptation_references,approved_drift_features,feature_extraction_ms,model_inference_ms,total_detection_ms
2026-08-10T16:45:51.809291+00:00,measurement_drift_01,meter_01,0,none,none,none,none,none,none,1.0,0.4511883727330115,0,,0,0,calibration_sample_not_trusted,,,,0.20183296874165535,9.514000033959746,9.748125215992332
2026-08-10T16:45:51.819210+00:00,measurement_drift_01,meter_02,0,none,none,none,none,none,none,1.0,0.4483253903355495,0,,0,0,calibration_sample_not_trusted,,,,0.07224990986287594,6.1941249296069145,6.281208014115691
2026-08-10T16:45:51.825568+00:00,measurement_drift_01,meter_03,0,none,none,none,none,none,none,1.0,0.5101031034485738,0,,0,0,calibration_sample_not_trusted,,,,0.04079192876815796,6.323500070720911,6.383459083735943
2026-08-10T16:45:52.316836+00:00,measurement_drift_01,meter_01,1,none,none,none,none,none,none,0.999996610584029,0.4499576393282181,0,,0,0,calibration_sample_not_trusted,,,,0.8122499566525221,23.110917070880532,23.989291861653328
2026-08-10T16:45:52.341276+00:00,measurement_drift_01,meter_02,1,none,none,none,none,none,none,0.9999221536887885,0.45742308275572546,0,,0,0,calibration_sample_not_trusted,,,,0.32312492839992046,12.553249951452017,12.900207890197635
2026-08-10T16:45:52.354322+00:00,measurement_drift_01,meter_03,1,none,none,none,none,none,none,0.999994866608338,0.45604920644447444,0,,0,0,calibration_sample_not_trusted,,,,0.148500083014369,9.689708007499576,9.857708122581244
2026-08-10T16:45:52.820863+00:00,measurement_drift_01,meter_01,2,none,none,none,none,none,none,0.999979268111774,0.5587366353125515,0,,0,0,calibration_sample_not_trusted,,,,1.4672079123556614,23.336749989539385,24.85845796763897
2026-08-10T16:45:52.846200+00:00,measurement_drift_01,meter_02,2,none,none,none,none,none,none,0.999992428790797,0.4892075210951849,0,,0,0,calibration_sample_not_trusted,,,,0.49462495371699333,12.324708048254251,12.844374869018793
2026-08-10T16:45:52.859205+00:00,measurement_drift_01,meter_03,2,none,none,none,none,none,none,0.9999978963953524,0.48697140584315823,0,,0,0,calibration_sample_not_trusted,,,,0.2579588908702135,9.587999898940325,9.865124942734838
2026-08-10T16:45:53.323738+00:00,measurement_drift_01,meter_01,3,none,none,none,none,none,none,0.9999937294908149,0.45178600219881043,0,,0,0,calibration_sample_not_trusted,,,,1.4886248391121626,18.69958289898932,20.219374913722277
2026-08-10T16:45:53.344534+00:00,measurement_drift_01,meter_02,3,none,none,none,none,none,none,0.9999791869651953,0.5329904904354253,0,,0,0,calibration_sample_not_trusted,,,,0.382124911993742,11.446292046457529,11.845124885439873
2026-08-10T16:45:53.356483+00:00,measurement_drift_01,meter_03,3,none,none,none,none,none,none,0.9999988581770508,0.4659309849583913,0,,0,0,calibration_sample_not_trusted,,,,0.23345882073044777,9.462499991059303,9.716250002384186
2026-08-10T16:45:53.828579+00:00,measurement_drift_01,meter_01,4,none,none,none,none,none,none,0.9999921494764202,0.44015525507740716,0,,0,0,calibration_sample_not_trusted,,,,1.0903340298682451,22.628957871347666,23.760000010952353
2026-08-10T16:45:53.852748+00:00,measurement_drift_01,meter_02,4,none,none,none,none,none,none,0.9999684616454745,0.47761847611025604,0,,0,0,calibration_sample_not_trusted,,,,0.5294589791446924,12.158999918028712,12.71029096096754
2026-08-10T16:45:53.865620+00:00,measurement_drift_01,meter_03,4,none,none,none,none,none,none,0.9999964875819797,0.46550659031055447,0,,0,0,calibration_sample_not_trusted,,,,0.2908329479396343,9.477166924625635,9.78462491184473
2026-08-10T16:45:54.333980+00:00,measurement_drift_01,meter_01,5,none,none,none,none,none,none,0.9999737761450413,0.47222872715041714,0,,0,0,calibration_sample_not_trusted,,,,1.3750409707427025,22.706958930939436,24.112666957080364
2026-08-10T16:45:54.358492+00:00,measurement_drift_01,meter_02,5,none,none,none,none,none,none,0.9999892045308685,0.5352430984169767,0,,0,0,calibration_sample_not_trusted,,,,0.48154196701943874,12.27041706442833,12.77087489143014
2026-08-10T16:45:54.371402+00:00,measurement_drift_01,meter_03,5,none,none,none,none,none,none,0.9999956816975065,0.543739186697625,0,,0,0,calibration_sample_not_trusted,,,,0.3222080413252115,9.572834009304643,9.91054205223918
2026-08-10T16:45:54.838424+00:00,measurement_drift_01,meter_01,6,none,none,none,none,none,none,0.9998971001600786,0.4543385972167609,0,,0,0,calibration_sample_not_trusted,,,,1.9922079518437386,18.94416706636548,20.96466696821153
