receive_timestamp,scenario_id,device_id,sequence_number,true_attack_type,true_drift_type,known_prediction,decision,raw_decision,drift_aware_decision,confidence,anomaly_score,drift_detected,drift_features,adaptation_allowed,adaptation_updated,adaptation_reason,adaptation_features,adaptation_references,approved_drift_features,feature_extraction_ms,model_inference_ms,total_detection_ms
2026-08-10T16:22:33.984456+00:00,measurement_drift_01,meter_01,0,none,none,none,none,none,none,1.0,0.45225662566911656,0,,0,0,calibration_sample_not_trusted,,,,0.7918330375105143,9.568291949108243,10.387832997366786
2026-08-10T16:22:33.994979+00:00,measurement_drift_01,meter_02,0,none,none,none,none,none,none,1.0,0.45761614813943857,0,,0,0,calibration_sample_not_trusted,,,,0.05829194560647011,6.102832965552807,6.179834017530084
2026-08-10T16:22:34.001238+00:00,measurement_drift_01,meter_03,0,none,none,none,none,none,none,1.0,0.46675941701434975,0,,0,0,calibration_sample_not_trusted,,,,0.04475004971027374,6.098417099565268,6.162791047245264
2026-08-10T16:22:34.491480+00:00,measurement_drift_01,meter_01,1,none,none,none,none,none,none,0.9991787272111203,0.451066241154753,0,,0,0,calibration_sample_not_trusted,,,,0.8157920092344284,22.86083297803998,23.73049990274012
2026-08-10T16:22:34.515590+00:00,measurement_drift_01,meter_02,1,none,none,none,none,none,none,0.9999936915906943,0.5005663632597385,0,,0,0,calibration_sample_not_trusted,,,,0.3113339189440012,12.180540943518281,12.516207993030548
2026-08-10T16:22:34.528246+00:00,measurement_drift_01,meter_03,1,none,none,none,none,none,none,0.9999831635106737,0.4809038064467136,0,,0,0,calibration_sample_not_trusted,,,,0.14825002290308475,9.51020885258913,9.675957961007953
2026-08-10T16:22:34.992072+00:00,measurement_drift_01,meter_01,2,none,none,none,none,none,none,0.9999961769978296,0.5730104709136021,0,,0,0,calibration_sample_not_trusted,,,,0.9569581598043442,22.689833072945476,23.68945791386068
2026-08-10T16:22:35.016149+00:00,measurement_drift_01,meter_02,2,none,none,none,none,none,none,0.9999901645793741,0.4641531482208826,0,,0,0,calibration_sample_not_trusted,,,,0.4807498771697283,12.176291085779667,12.683582957834005
2026-08-10T16:22:35.028985+00:00,measurement_drift_01,meter_03,2,none,none,none,none,none,none,0.9999914748930578,0.6001989753113274,0,,0,0,calibration_sample_not_trusted,,,,0.2424160484224558,9.630374843254685,9.889458073303103
2026-08-10T16:22:35.493146+00:00,measurement_drift_01,meter_01,3,none,none,none,none,none,none,0.9999759894159725,0.5621076703913077,0,,0,0,calibration_sample_not_trusted,,,,1.1811249423772097,23.240708047524095,24.452832993119955
2026-08-10T16:22:35.517959+00:00,measurement_drift_01,meter_02,3,none,none,none,none,none,none,0.999997397630219,0.4552514978776523,0,,0,0,calibration_sample_not_trusted,,,,0.4299578722566366,12.036583852022886,12.486041989177465
2026-08-10T16:22:35.530558+00:00,measurement_drift_01,meter_03,3,none,none,none,none,none,none,0.9999988005505398,0.5501705356077667,0,,0,0,calibration_sample_not_trusted,,,,0.25812513194978237,9.547749999910593,9.821000043302774
