receive_timestamp,scenario_id,device_id,sequence_number,true_attack_type,true_drift_type,known_prediction,decision,raw_decision,drift_aware_decision,confidence,anomaly_score,drift_detected,drift_features,adaptation_allowed,adaptation_updated,adaptation_reason,adaptation_features,adaptation_references,approved_drift_features,feature_extraction_ms,model_inference_ms,total_detection_ms
2026-08-10T17:38:07.063809+00:00,communication_drift_01,meter_01,0,none,none,none,none,none,none,1.0,0.4694533099619544,0,,0,0,calibration_sample_not_trusted,,,,0.11379201896488667,8.715666830539703,8.853917010128498
2026-08-10T17:38:07.072778+00:00,communication_drift_01,meter_02,0,none,none,none,none,none,none,1.0,0.4460719984783337,0,,0,0,calibration_sample_not_trusted,,,,0.06083305925130844,6.106166867539287,6.185665959492326
2026-08-10T17:38:07.079045+00:00,communication_drift_01,meter_03,0,none,none,none,none,none,none,1.0,0.44199023972976753,0,,0,0,calibration_sample_not_trusted,,,,0.04583410918712616,5.8036670088768005,5.867499858140945
2026-08-10T17:38:07.571357+00:00,communication_drift_01,meter_01,1,none,none,none,none,none,none,0.9999965640903242,0.4820503639338136,0,,0,0,calibration_sample_not_trusted,,,,0.7923748344182968,22.55320898257196,23.399583995342255
2026-08-10T17:38:07.595148+00:00,communication_drift_01,meter_02,1,none,none,none,none,none,none,0.9999896825101042,0.44694679151845895,0,,0,0,calibration_sample_not_trusted,,,,0.2633330877870321,11.940583121031523,12.227749917656183
2026-08-10T17:38:07.607523+00:00,communication_drift_01,meter_03,1,none,none,none,none,none,none,0.9987729561606812,0.4453655736639093,0,,0,0,calibration_sample_not_trusted,,,,0.16649998724460602,9.641709038987756,9.82449995353818
2026-08-10T17:38:08.076088+00:00,communication_drift_01,meter_01,2,none,none,none,none,none,none,0.9999945864008855,0.44154531731560237,0,,0,0,calibration_sample_not_trusted,,,,1.0751669760793447,22.836416959762573,23.950666189193726
2026-08-10T17:38:08.100453+00:00,communication_drift_01,meter_02,2,none,none,none,none,none,none,0.9999948697207476,0.5278320280583377,0,,0,0,calibration_sample_not_trusted,,,,0.43937494046986103,12.218249961733818,12.68204115331173
2026-08-10T17:38:08.113277+00:00,communication_drift_01,meter_03,2,none,none,none,none,none,none,0.9999512240823818,0.5877102536847105,0,,0,0,calibration_sample_not_trusted,,,,0.24487520568072796,9.521499974653125,9.782833978533745
2026-08-10T17:38:08.578557+00:00,communication_drift_01,meter_01,3,none,none,none,none,none,none,0.9999372777871217,0.5196566860644082,0,,0,0,calibration_sample_not_trusted,,,,1.1443749535828829,22.39675004966557,23.57341581955552
2026-08-10T17:38:08.602466+00:00,communication_drift_01,meter_02,3,none,none,none,none,none,none,0.999985190689627,0.4468780368519606,0,,0,0,calibration_sample_not_trusted,,,,0.40837517008185387,11.885041138157248,12.311417143791914
2026-08-10T17:38:08.614878+00:00,communication_drift_01,meter_03,3,none,none,none,none,none,none,0.9999983547433257,0.49028267545730053,0,,0,0,calibration_sample_not_trusted,,,,0.25491719134151936,9.829333983361721,10.09866688400507
2026-08-10T17:38:09.083657+00:00,communication_drift_01,meter_01,4,none,none,none,none,none,none,0.9999905322675143,0.4478245352485973,0,,0,0,calibration_sample_not_trusted,,,,1.1939171236008406,22.553415969014168,23.779416922479868
2026-08-10T17:38:09.107886+00:00,communication_drift_01,meter_02,4,none,none,none,none,none,none,0.9999745718680852,0.5482987702012753,0,,0,0,calibration_sample_not_trusted,,,,0.4666668828576803,12.157166842371225,12.643124908208847
2026-08-10T17:38:09.120658+00:00,communication_drift_01,meter_03,4,none,none,none,none,none,none,0.9999978384373324,0.4716405237187884,0,,0,0,calibration_sample_not_trusted,,,,0.3058330621570349,9.551750030368567,9.872333146631718
2026-08-10T17:38:09.588121+00:00,communication_drift_01,meter_01,5,none,none,none,none,none,none,0.9999720188570428,0.46444576256020653,0,,0,0,calibration_sample_not_trusted,,,,1.2108751107007265,21.935333032160997,23.172750137746334
2026-08-10T17:38:09.611681+00:00,communication_drift_01,meter_02,5,none,none,none,none,none,none,0.9999967870555624,0.4602626188706229,0,,0,0,calibration_sample_not_trusted,,,,0.4251671489328146,12.129832990467548,12.57399981841445
2026-08-10T17:38:09.624386+00:00,communication_drift_01,meter_03,5,none,none,none,none,none,none,0.9999984276240285,0.46239774536921047,0,,0,0,calibration_sample_not_trusted,,,,0.2919160760939121,9.612749796360731,9.918541880324483
2026-08-10T17:38:10.093239+00:00,communication_drift_01,meter_01,6,none,none,none,none,none,none,0.9999902674030406,0.4398302729846817,0,,0,0,calibration_sample_not_trusted,,,,1.2633749283850193,22.56125002168119,23.867416894063354
2026-08-10T17:38:10.117492+00:00,communication_drift_01,meter_02,6,none,none,none,none,none,none,0.9999765823039704,0.4539289467072034,0,,0,0,calibration_sample_not_trusted,,,,0.590041046962142,12.199833057820797,12.812041910365224
2026-08-10T17:38:10.130445+00:00,communication_drift_01,meter_03,6,none,none,none,none,none,none,0.9999942376720327,0.5812440521742711,0,,0,0,calibration_sample_not_trusted,,,,0.3217090852558613,9.586957981809974,9.924749843776226
2026-08-10T17:38:10.595474+00:00,communication_drift_01,meter_01,7,none,none,none,none,none,none,0.99857121636517,0.44385637628865837,0,,0,0,calibration_sample_not_trusted,,,,1.5877909027040005,19.59999999962747,21.216458175331354
2026-08-10T17:38:10.617073+00:00,communication_drift_01,meter_02,7,none,none,none,none,none,none,0.9999928307748279,0.4388586003437852,0,,0,0,calibration_sample_not_trusted,,,,0.4496669862419367,11.67962490580976,12.14645802974701
2026-08-10T17:38:10.629317+00:00,communication_drift_01,meter_03,7,none,none,none,none,none,none,0.9999708688121846,0.4550103929575449,0,,0,0,calibration_sample_not_trusted,,,,0.35129208117723465,9.538750164210796,9.904416045174003
2026-08-10T17:38:11.100649+00:00,communication_drift_01,meter_01,8,none,none,none,none,none,none,0.9999763975038268,0.4789946212436124,0,,0,0,calibration_sample_not_trusted,,,,2.1142500918358564,19.214625004678965,21.35641686618328
2026-08-10T17:38:11.122359+00:00,communication_drift_01,meter_02,8,none,none,none,none,none,none,0.9998494773248031,0.4553253057224682,0,,0,0,calibration_sample_not_trusted,,,,0.46995794400572777,11.69195887632668,12.179709039628506
2026-08-10T17:38:11.134636+00:00,communication_drift_01,meter_03,8,none,none,none,none,none,none,0.9999973316983795,0.4525786823768596,0,,0,0,calibration_sample_not_trusted,,,,0.3418328706175089,9.517790982499719,9.874874958768487
2026-08-10T17:38:11.604970+00:00,communication_drift_01,meter_01,9,none,none,none,none,none,none,0.9999954649594764,0.45939241723062213,0,,0,0,calibration_sample_not_trusted,,,,0.9442910086363554,19.882458029314876,20.856417017057538
2026-08-10T17:38:11.626063+00:00,communication_drift_01,meter_02,9,none,none,none,none,none,none,0.9999954869657394,0.4503748077130874,0,,0,0,calibration_sample_not_trusted,,,,0.5693340208381414,13.142999960109591,13.73095903545618
2026-08-10T17:38:11.639908+00:00,communication_drift_01,meter_03,9,none,none,none,none,none,none,0.9999889166025966,0.4616610095738934,0,,0,0,calibration_sample_not_trusted,,,,0.38691586814820766,9.975000051781535,10.377000086009502
2026-08-10T17:38:12.110848+00:00,communication_drift_01,meter_01,10,none,none,none,none,none,none,0.9999935512843111,0.4599479270349312,0,,0,0,calibration_sample_not_trusted,,,,2.1351249888539314,18.8293328974396,20.99391585215926
2026-08-10T17:38:12.132193+00:00,communication_drift_01,meter_02,10,none,none,none,none,none,none,0.9999986438460782,0.4994095931543243,0,,0,0,calibration_sample_not_trusted,,,,0.48816693015396595,11.696458794176579,12.199750170111656
2026-08-10T17:38:12.144491+00:00,communication_drift_01,meter_03,10,none,none,none,none,none,none,0.999998610007831,0.4539237876781397,0,,0,0,calibration_sample_not_trusted,,,,0.36025000736117363,9.385542012751102,9.760624961927533
2026-08-10T17:38:12.612249+00:00,communication_drift_01,meter_01,11,none,none,none,none,none,none,0.9999980478599734,0.44672502518976615,0,,0,0,calibration_sample_not_trusted,,,,2.2301250137388706,22.51149993389845,24.76904192008078
2026-08-10T17:38:12.637390+00:00,communication_drift_01,meter_02,11,none,none,none,none,none,none,0.9999716236128272,0.4843077097657545,0,,0,0,calibration_sample_not_trusted,,,,0.5951251368969679,12.124709086492658,12.737167067825794
2026-08-10T17:38:12.650226+00:00,communication_drift_01,meter_03,11,none,none,none,none,none,none,0.9999983811514869,0.4611069732110668,0,,0,0,calibration_sample_not_trusted,,,,0.407832907512784,9.535625111311674,9.95754194445908
2026-08-10T17:38:13.115845+00:00,communication_drift_01,meter_01,12,none,none,none,none,none,none,0.9999973049138071,0.43450691324047325,0,,0,0,calibration_sample_not_trusted,,,,1.8404580187052488,22.40220899693668,24.274040944874287
