receive_timestamp,scenario_id,device_id,sequence_number,true_attack_type,true_drift_type,known_prediction,decision,raw_decision,drift_aware_decision,confidence,anomaly_score,drift_detected,drift_features,adaptation_allowed,adaptation_updated,adaptation_reason,adaptation_features,adaptation_references,approved_drift_features,feature_extraction_ms,model_inference_ms,total_detection_ms
2026-08-10T16:52:01.768826+00:00,communication_drift_01,meter_01,0,none,none,none,none,none,none,1.0,0.4724298323721194,0,,0,0,calibration_sample_not_trusted,,,,0.1483340747654438,9.412583895027637,9.585249936208129
2026-08-10T16:52:01.778558+00:00,communication_drift_01,meter_02,0,none,none,none,none,none,none,1.0,0.4397626953811676,0,,0,0,calibration_sample_not_trusted,,,,0.0588749535381794,6.387458881363273,6.4682080410420895
2026-08-10T16:52:01.785125+00:00,communication_drift_01,meter_03,0,none,none,none,none,none,none,1.0,0.4710051218189858,0,,0,0,calibration_sample_not_trusted,,,,0.053582945838570595,5.936624947935343,6.0096250381320715
2026-08-10T16:52:02.275831+00:00,communication_drift_01,meter_01,1,none,none,none,none,none,none,0.999969858801968,0.5163550426888058,0,,0,0,calibration_sample_not_trusted,,,,0.7860001642256975,21.80887502618134,22.65283395536244
2026-08-10T16:52:02.298895+00:00,communication_drift_01,meter_02,1,none,none,none,none,none,none,0.9999858576789721,0.4754698706700585,0,,0,0,calibration_sample_not_trusted,,,,0.326832989230752,12.37604208290577,12.728583998978138
2026-08-10T16:52:02.311785+00:00,communication_drift_01,meter_03,1,none,none,none,none,none,none,0.9999955608019496,0.4829702916533611,0,,0,0,calibration_sample_not_trusted,,,,0.1549581065773964,10.084375040605664,10.261165909469128
2026-08-10T16:52:02.781055+00:00,communication_drift_01,meter_01,2,none,none,none,none,none,none,0.9999973318946602,0.47596915836688203,0,,0,0,calibration_sample_not_trusted,,,,1.759875100106001,16.726207919418812,18.527957843616605
2026-08-10T16:52:02.800119+00:00,communication_drift_01,meter_02,2,none,none,none,none,none,none,0.9999589048358779,0.4595493803757297,0,,0,0,calibration_sample_not_trusted,,,,0.37308293394744396,10.623333975672722,11.018665973097086
2026-08-10T16:52:02.811282+00:00,communication_drift_01,meter_03,2,none,none,none,none,none,none,0.9999935082682295,0.4551038110534194,0,,0,0,calibration_sample_not_trusted,,,,0.22858288139104843,9.038875112310052,9.28337499499321
2026-08-10T16:52:03.282535+00:00,communication_drift_01,meter_01,3,none,none,none,none,none,none,0.9993746110185489,0.45205564023403494,0,,0,0,calibration_sample_not_trusted,,,,1.5936249401420355,18.644958036020398,20.26720903813839
2026-08-10T16:52:03.303151+00:00,communication_drift_01,meter_02,3,none,none,none,none,none,none,0.9999971656271208,0.5698561222919677,0,,0,0,calibration_sample_not_trusted,,,,0.35483413375914097,11.615833034738898,11.98650011792779
2026-08-10T16:52:03.315239+00:00,communication_drift_01,meter_03,3,none,none,none,none,none,none,0.9999499158296365,0.5167188246201846,0,,0,0,calibration_sample_not_trusted,,,,0.24174991995096207,9.533083066344261,9.790540905669332
2026-08-10T16:52:03.787516+00:00,communication_drift_01,meter_01,4,none,none,none,none,none,none,0.9999956883705285,0.45805869331879845,0,,0,0,calibration_sample_not_trusted,,,,1.2299579102545977,22.856415947899222,24.12650012411177
2026-08-10T16:52:03.812118+00:00,communication_drift_01,meter_02,4,none,none,none,none,none,none,0.9999919943358266,0.44273467504320657,0,,0,0,calibration_sample_not_trusted,,,,0.5020841490477324,12.264791876077652,12.788916006684303
