pipeline,pipeline_mode,benchmark_mode,platform_label,configured_message_rate,runs,achieved_message_rate_mean,achieved_message_rate_std,achieved_message_rate_min,achieved_message_rate_max,deadline_misses_mean,deadline_misses_std,deadline_misses_min,deadline_misses_max,deadline_miss_rate_mean,deadline_miss_rate_std,deadline_miss_rate_min,deadline_miss_rate_max,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_min,elapsed_seconds_max,total_latency_mean_ms_mean,total_latency_mean_ms_std,total_latency_mean_ms_min,total_latency_mean_ms_max,total_latency_p95_ms_mean,total_latency_p95_ms_std,total_latency_p95_ms_min,total_latency_p95_ms_max,model_inference_mean_ms_mean,model_inference_mean_ms_std,model_inference_mean_ms_min,model_inference_mean_ms_max,process_cpu_seconds_mean,process_cpu_seconds_std,process_cpu_seconds_min,process_cpu_seconds_max,cpu_time_per_message_ms_mean,cpu_time_per_message_ms_std,cpu_time_per_message_ms_min,cpu_time_per_message_ms_max,cpu_percent_single_core_equivalent_mean,cpu_percent_single_core_equivalent_std,cpu_percent_single_core_equivalent_min,cpu_percent_single_core_equivalent_max,cpu_percent_total_machine_capacity_mean,cpu_percent_total_machine_capacity_std,cpu_percent_total_machine_capacity_min,cpu_percent_total_machine_capacity_max,process_peak_memory_before_mb_mean,process_peak_memory_before_mb_std,process_peak_memory_before_mb_min,process_peak_memory_before_mb_max,process_peak_memory_after_mb_mean,process_peak_memory_after_mb_std,process_peak_memory_after_mb_min,process_peak_memory_after_mb_max,temperature_before_c_mean,temperature_before_c_std,temperature_before_c_min,temperature_before_c_max,temperature_after_c_mean,temperature_after_c_std,temperature_after_c_min,temperature_after_c_max
logistic_regression,comparison,fixed_incoming_message_rate,macbook_emulated_edge_gateway,3.0,5,2.9992608914858385,0.0005453073912461179,2.9984937191218757,2.9997899522001825,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.004929133411498,0.0036373677363089746,20.001400416716933,20.010046917013824,3.926816820167005,0.36758452977726047,3.2734048552811146,4.1535694772998495,5.270592202432454,0.14721980945040913,5.054029752500355,5.408881162293255,1.0745037362600365,0.06993355994625874,0.9508312369386355,1.1216979396219056,0.23552119999999999,0.021996400755578162,0.19655100000000003,0.25017100000000003,3.9253533333333337,0.3666066792596362,3.2758500000000006,4.169516666666667,1.177306304415529,0.10983977149693885,0.9826861914914969,1.250226953677398,0.09810885870129407,0.009153314291411566,0.08189051595762474,0.1041855794731165,150.915625,0.10574327697305468,150.828125,151.03125,151.521875,0.1028167742272628,151.4375,151.65625,,,,,,,,
logistic_regression,comparison,fixed_incoming_message_rate,macbook_emulated_edge_gateway,10.0,5,9.997799463640309,0.0008843132801842389,9.996747225473374,9.999084667274706,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.004402166604997,0.0017693509438435344,20.001830833032727,20.006507665850222,3.816016293130815,0.05654319179675159,3.772780210711062,3.91527789644897,5.250079301185905,0.18002898415978685,5.063993926160037,5.459812330082057,1.0832659215666354,0.019500882399442195,1.0656499699689448,1.115863947197795,0.765314,0.012839374011220312,0.7568750000000001,0.788066,3.8265700000000002,0.06419687005610186,3.7843750000000003,3.9403300000000008,3.8257266642063454,0.06408668088568423,3.783695905457027,3.9393359412248676,0.3188105553505288,0.00534055674047368,0.3153079921214189,0.3282779951020723,150.746875,0.057833611010384395,150.671875,150.8125,151.375,0.0634690500362156,151.28125,151.4375,,,,,,,,
logistic_regression,comparison,fixed_incoming_message_rate,macbook_emulated_edge_gateway,25.0,5,24.99151446203341,0.003728314254175108,24.987444174466443,24.99469794695945,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.006791091524065,0.002984829157048564,20.00424254219979,20.01004970772192,3.6795808391645553,0.25591286401855,3.284900413826108,3.96640223544091,5.138089503161608,0.3069222590338305,4.592064744792878,5.3191947750747195,1.0648357858881354,0.032010380293827946,1.0226139277219772,1.1021779058501124,1.8437021999999998,0.12052827639894295,1.660558,1.981428,3.6874043999999997,0.2410565527978859,3.321116,3.962856,9.215330520591007,0.6014461465370795,8.300700592615415,9.902164307144938,0.7679442100492505,0.05012051221142328,0.691725049384618,0.8251803589287449,150.740625,0.1773282619888918,150.4375,150.875,151.38125,0.18507547024794804,151.0625,151.515625,,,,,,,,
open_set,open_set,fixed_incoming_message_rate,macbook_emulated_edge_gateway,3.0,5,2.9992232556571543,0.0004962352399034489,2.99849302621588,2.9998945224863602,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.005180074833333,0.003310046286458208,20.00070320814848,20.010051541030407,24.579089173736673,0.5875968747354742,23.834040892931323,25.323906952204805,26.863066935911775,0.5780949545369846,26.176533475518227,27.33903795015067,21.64921165754398,0.5307212249316668,21.143512427806854,22.325763913492363,1.4693998000000001,0.03339808741829379,1.42564,1.510838,24.489996666666666,0.5566347903048957,23.760666666666665,25.18063333333333,7.345099365373682,0.16709427791772083,7.126397036525906,7.552284951947233,0.6120916137811401,0.013924523159810074,0.5938664197104921,0.6293570793289361,165.190625,0.16587540033862955,164.9375,165.375,165.978125,0.153332130316839,165.78125,166.15625,,,,,,,,
open_set,open_set,fixed_incoming_message_rate,macbook_emulated_edge_gateway,10.0,5,9.996472243310723,0.0013610330590185789,9.994977170168607,9.997474866754098,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.007058299984784,0.0027241231512662796,20.00505154207349,20.010050707962364,20.36362050846219,1.2291825640999698,18.892400418408215,21.85250747250393,23.593826992437243,1.463607158200515,21.14777637179941,24.887940101325512,18.369558832608163,1.087450686945482,17.09023209521547,19.668018161319196,4.0648083999999995,0.24007668439646546,3.7818559999999994,4.360918,20.324042,1.2003834219823277,18.909279999999995,21.804589999999997,20.316817167728694,1.1987971416769514,18.904485035186536,21.79363792548867,1.6930680973107246,0.09989976180641262,1.5753737529322114,1.8161364937907225,164.8625,0.28328258583524063,164.453125,165.1875,165.796875,0.21902884013869003,165.578125,166.125,,,,,,,,
open_set,open_set,fixed_incoming_message_rate,macbook_emulated_edge_gateway,25.0,5,24.9945988943782,0.0026021095598246927,24.991154952534572,24.997387356777686,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.00432199165225,0.0020826067901185893,20.002090333029628,20.007078542374074,12.472155898436904,0.13699292677730132,12.315180508419871,12.67669939994812,13.225095975212753,0.13377114123343398,13.078512554056942,13.4103151736781,11.428664886765182,0.12831029888061365,11.281637895852327,11.616219004616141,6.246968000000001,0.06930077719982641,6.1694130000000005,6.350182,12.493936000000001,0.13860155439965283,12.338826000000001,12.700364,31.228111671873943,0.3486805546139316,30.839313153269153,31.747130503792643,2.6023426393228286,0.02905671288449441,2.5699427627724294,2.645594208649387,164.9125,0.10631891147627469,164.75,165.0,165.1375,0.07194290270763422,165.046875,165.234375,,,,,,,,
random_forest,comparison,fixed_incoming_message_rate,macbook_emulated_edge_gateway,3.0,5,2.9990270828632593,0.0005155829659366743,2.998490940731258,2.999651653004192,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.006488691456617,0.0034394947634871598,20.002322582993656,20.0100654582493,23.275750698521733,0.7618198893559612,22.41432701703161,24.333775819589693,25.601362036541104,0.6017982025491473,24.79562950320542,26.30450613796711,20.310136998693146,0.6144332615080702,19.65110272479554,20.98286053321014,1.3906812,0.043231287509164024,1.342295,1.450318,23.178019999999997,0.7205214584860675,22.371583333333334,24.171966666666666,6.951163323439483,0.21658597625126286,6.70809899548144,7.24979671747781,0.5792636102866237,0.018048831354271936,0.5590082496234533,0.6041497264564842,174.6375,0.4737236140409307,174.203125,175.421875,175.115625,0.306903002795673,174.75,175.53125,,,,,,,,
random_forest,comparison,fixed_incoming_message_rate,macbook_emulated_edge_gateway,10.0,5,9.996837480908997,0.0018440885372151541,9.994983309332545,9.999271552991733,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.006327583733945,0.0036904512522973236,20.001457000151277,20.010038417298347,20.327139583416283,1.4538176183407594,17.805368741974235,21.41413292614743,23.37359253782779,1.4092575312412416,20.891304523684084,24.21113329473883,18.176263656001538,1.2950214469512662,15.943546504713595,19.125376224983484,4.0550598,0.2843633793084124,3.562461,4.270244,20.275299,1.4218168965420617,17.812305000000002,21.35122,20.268858109700727,1.420928392722161,17.80780404014696,21.345826976751376,1.6890715091417274,0.11841069939351341,1.4839836700122466,1.7788189147292812,174.4,0.13826138628518153,174.296875,174.625,175.025,0.12913095944621336,174.890625,175.21875,,,,,,,,
random_forest,comparison,fixed_incoming_message_rate,macbook_emulated_edge_gateway,25.0,5,24.995084525911352,0.002033716660461319,24.993718245172982,24.998272932127644,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20.00393325854093,0.001627512753998296,20.00138174975291,20.00502666691318,12.034949839487671,0.2573047044182311,11.582118913531303,12.200246970169246,12.833885694853961,0.12590254223631456,12.681177444756031,12.994901579804718,10.931351076997817,0.23234160471688967,10.52421835437417,11.086506892926991,6.0286463999999995,0.13124836088805045,5.79762,6.113537,12.057292799999999,0.2624967217761009,11.59524,12.227074,30.137325620816767,0.6572643608855989,28.980826899431833,30.565573301332165,2.5114438017347305,0.05477203007379978,2.415068908285986,2.547131108444347,174.4,0.15803666010612852,174.21875,174.578125,174.678125,0.24221270030182124,174.359375,175.03125,,,,,,,,
